,T_Creation Date,T_Status,T_SRN,T_Type of SR,T_Tree Location,T_Street Address,T_Zip,T_X-Coordinate,T_Y-Coordinate,T_Ward,T_Police_District,T_Community_Area,T_Latitude,T_Longitude
3712,2018-10-22T00:00:00.000,Open,18-02975343,Tree Trim,Parkway,2029 W POTOMAC AVE,60622,1162636.22952557,1908649.97858706,1,14,24,41.90499100232485,-87.6780252537437
3713,2018-10-22T00:00:00.000,Open,18-02972440,Tree Trim,Parkway,2229 S WOOD ST,60608,1164723.43009008,1889121.63997647,25,10,31,41.851359614330335,-87.67091199177405
3714,2018-10-22T00:00:00.000,Open,18-02974007,Tree Trim,Parkway,947 N WOLCOTT AVE,60622,1163562.87299062,1906340.26891118,2,12,24,41.898633513308944,-87.67468655275395
3715,2018-10-22T00:00:00.000,Completed,18-02977684,Tree Trim,Location Not Recorded,7658 S MAY ST,60620,1169979.527584,1854014.83479285,17,6,71,41.75490985237155,-87.65264138810993
3716,2018-10-22T00:00:00.000,Completed - Dup,18-02975023,Tree Trim,Vacant Lot,7228 S PERRY AVE,60621,1176648.21331771,1857062.00481937,6,7,69,41.76312425250351,-87.62811110643717
3717,2018-10-22T00:00:00.000,Completed,18-02975884,Tree Trim,Location Not Recorded,7612 S MAY ST,60620,1169971.30988378,1854322.27250342,17,6,71,41.75575368032279,-87.65266258959281
3718,2018-10-22T00:00:00.000,Completed,18-02975551,Tree Trim,Parkway,6019 S MAJOR AVE,60638,1139425.287969,1864086.8707166,13,8,64,41.78315819091875,-87.76437154421833
3719,2018-10-22T00:00:00.000,Open,18-02974837,Tree Trim,Parkway,11219 S FAIRFIELD AVE,60655,1160049.69677408,1830115.78991869,19,22,75,41.68953669425334,-87.68968640899364
3720,2018-10-22T00:00:00.000,Open,18-02975261,Tree Trim,Parkway,10520 S SPAULDING AVE,60655,1156207.52138726,1834591.37981364,19,22,74,41.70189647442059,-87.70363296306576
3721,2018-10-22T00:00:00.000,Completed,18-02977679,Tree Trim,Location Not Recorded,7659 S MAY ST,60620,1169979.727584,1854008.13479285,17,6,71,41.75489146234624,-87.65264084943561
3722,2018-10-22T00:00:00.000,Open,18-02972489,Tree Trim,Parkway,4713 W SUPERIOR ST,60644,1144760.01602049,1904547.31921069,28,11,25,41.8940888110807,-87.74379416977992
3723,2018-10-22T00:00:00.000,Completed,18-02977915,Tree Trim,Location Not Recorded,7530 S YATES BLVD,60649,1193509.97422481,1855496.86579289,7,4,43,41.75843342261837,-87.56636176647667
3724,2018-10-22T00:00:00.000,Completed,18-02975879,Tree Trim,Location Not Recorded,7607 S MAY ST,60620,1169970.40988378,1854355.67250342,17,6,71,41.75584535385074,-87.65266491944024
3725,2018-10-22T00:00:00.000,Open,18-02979111,Tree Trim,Parkway,1959 S FAIRFIELD AVE,60608,1158349.07592708,1890072.18091068,12,10,30,41.85410055315109,-87.69428143984908
3726,2018-10-22T00:00:00.000,Open,18-02976070,Tree Trim,Parkway,7500 N GREENVIEW AVE,60626,1164986.92397149,1949912.31841856,49,24,1,42.01816698668231,-87.66821394836674
3727,2018-10-22T00:00:00.000,Open,18-02976360,Tree Trim,Parkway,2841 W 23RD PL,60623,1157706.40081977,1888264.77832462,12,10,30,41.84915394307392,-87.69668949991438
3728,2018-10-22T00:00:00.000,Open,18-02978819,Tree Trim,Location Not Recorded,6414 N WHIPPLE ST,60645,1154843.94773405,1942380.91579641,50,24,2,41.99771073094167,-87.70574145974145
3729,2018-10-22T00:00:00.000,Open,18-02974952,Tree Trim,Parkway,3023 W 54TH PL,60632,1157150.33060603,1868345.62003012,14,9,63,41.79450457246831,-87.69926983837566
3730,2018-10-22T00:00:00.000,Open,18-02972454,Tree Trim,Parkway,2235 S WOOD ST,60608,1164725.23009008,1889060.93997647,25,10,31,41.851193009608004,-87.67090710395149
3731,2018-10-22T00:00:00.000,Open,18-02979249,Tree Trim,Parkway,2805 W 22ND PL,60623,1158002.54060109,1888933.4506253,12,10,30,41.8509828236098,-87.69558440566574
3732,2018-10-22T00:00:00.000,Open,18-02976265,Tree Trim,Parkway,2848 W 23RD PL,60623,1157645.10081977,1888263.17832462,12,10,30,41.8491507993484,-87.69691452183488
3733,2018-10-22T00:00:00.000,Completed,18-02975920,Tree Trim,Location Not Recorded,1141 S WABASH AVE,60605,1176947.21171968,1895468.89857156,4,1,32,41.86850939230023,-87.6258562663229
3734,2018-10-22T00:00:00.000,Completed,18-02976729,Tree Trim,Location Not Recorded,5923 N WINTHROP AVE,60660,1167788.51671016,1939572.27776739,48,20,77,41.98973355417351,-87.65820469403336
3735,2018-10-22T00:00:00.000,Open,18-02975493,Tree Trim,Parkway,6525 W FOSTER AVE,60656,1131644.52310886,1934173.95921014,45,16,10,41.97562495595938,-87.79127607534012
3736,2018-10-22T00:00:00.000,Open,18-02976261,Tree Trim,Parkway,2832 W 23RD PL,60623,1157785.20081977,1888266.77832462,12,10,30,41.84915782784312,-87.69640023997806
3737,2018-10-22T00:00:00.000,Open,18-02979112,Tree Trim,Parkway,2863 W 22ND PL,60623,1157496.59003413,1888922.04002622,12,10,30,41.850961807822365,-87.69744166837863
3738,2018-10-22T00:00:00.000,Completed - Dup,18-02976382,Tree Trim,Parkway,2860 W 23RD PL,60623,1157540.05003373,1888260.4000002,12,10,30,41.84914531104253,-87.69730014643326
3739,2018-10-22T00:00:00.000,Open,18-02975145,Tree Trim,Parkway,7617 S CARPENTER ST,60620,1170633.69730682,1854307.76778257,17,6,71,41.75569947054979,-87.65023552009183
3740,2018-10-22T00:00:00.000,Open,18-02980584,Tree Trim,Parkway,4632 S CALIFORNIA AVE,60632,1158480.85668771,1873820.06426697,15,9,58,41.809500138144344,-87.69424153691405
3741,2018-10-22T00:00:00.000,Completed,18-02976876,Tree Trim,Location Not Recorded,5903 N WINTHROP AVE,60660,1167794.78359485,1939375.53091081,48,20,77,41.98919354081028,-87.65818734844949
3742,2018-10-22T00:00:00.000,Completed - Dup,18-02979082,Tree Trim,Parkway,2720 W 83RD ST,60652,1159596.25013002,1849479.91636942,18,8,70,41.742684467086434,-87.69081744905448
3743,2018-10-22T00:00:00.000,Completed,18-02976824,Tree Trim,Location Not Recorded,5913 N WINTHROP AVE,60660,1167791.58359485,1939473.93091081,48,20,77,41.98946362185144,-87.65819626525018
3744,2018-10-22T00:00:00.000,Completed - Dup,18-02977211,Tree Trim,Parkway,2456 S FRANCISCO AVE,60623,1157420.8908854,1887439.80768752,12,10,30,41.846895934800536,-87.69775976423264
3745,2018-10-22T00:00:00.000,Open,18-02977112,Tree Trim,Parkway,5556 W GRACE ST,60641,1138631.75048734,1924714.42290124,38,16,15,41.949542925184275,-87.76581147869959
3746,2018-10-22T00:00:00.000,Completed,18-02977480,Tree Trim,Alley,10356 S CALIFORNIA AVE,60655,1159529.82997098,1835819.49002425,19,22,72,41.705199322687456,-87.69143403454116
3747,2018-10-22T00:00:00.000,Completed,18-02975943,Tree Trim,Location Not Recorded,723 E 40TH ST,60653,1181657.66666891,1878368.18821583,4,2,38,41.82147613707968,-87.60909283527415
3748,2018-10-21T00:00:00.000,Open,18-02969960,Tree Trim,Parkway,4906 W ST PAUL AVE,60639,1143192.01117452,1911183.42791093,37,25,25,41.91232845664358,-87.74938711739952
3749,2018-10-21T00:00:00.000,Open,18-02969986,Tree Trim,Parkway,1627 W PRATT BLVD,60626,1164195.80011964,1945239.92609453,49,24,1,42.005362685271216,-87.67125810612306
3750,2018-10-21T00:00:00.000,Open,18-02969509,Tree Trim,Parkway,7138 W BERWYN AVE,60656,1127749.16062854,1934689.76470277,41,16,10,41.97710712334852,-87.80558935729312
3751,2018-10-21T00:00:00.000,Open,18-02969188,Tree Trim,Parkway,2806 S SPAULDING AVE,60623,1154820.97512668,1885172.42253012,22,10,30,41.84072636445047,-87.7073620982016
3752,2018-10-21T00:00:00.000,Open,18-02969137,Tree Trim,Parkway,3024 W 54TH ST,60632,1157133.58262643,1868677.99168154,14,9,63,41.7954169852067,-87.69932226438388
3753,2018-10-21T00:00:00.000,Open,18-02969830,Tree Trim,Parkway,836 W WRIGHTWOOD AVE,60614,1170145.21990062,1917482.31418364,43,19,7,41.92906667612996,-87.65018413112641
3754,2018-10-21T00:00:00.000,Open,18-02970096,Tree Trim,Parkway,4831 N CLAREMONT AVE,60625,1159824.04011594,1932028.40660805,47,20,4,41.96920139347456,-87.68770855238195
3755,2018-10-21T00:00:00.000,Open,18-02967652,Tree Trim,Parkway,4900 S TRIPP AVE,60632,1148855.25457533,1871796.61342247,14,8,57,41.80413848737573,-87.72959915348251
3756,2018-10-21T00:00:00.000,Open - Dup,18-02970595,Tree Trim,Parkway,1421 S SPRINGFIELD AVE,60623,1150608.35666745,1892953.36466881,24,10,29,41.86216143975977,-87.72261788057035
3757,2018-10-21T00:00:00.000,Open,18-02968559,Tree Trim,Parkway,2908 W FARWELL AVE,60645,1155731.73010907,1945298.86107515,50,24,2,42.00569979035014,-87.70239652121654
3758,2018-10-21T00:00:00.000,Open,18-02969507,Tree Trim,Parkway,7134 W BERWYN AVE,60656,1127774.46062854,1934690.16470277,41,16,10,41.97710779323932,-87.80549630674288
3759,2018-10-21T00:00:00.000,Open,18-02969487,Tree Trim,Parkway,5447 S WOODLAWN AVE,60615,1185145.74731911,1869360.12988486,5,2,41,41.79667597895178,-87.59658022504284
3760,2018-10-21T00:00:00.000,Completed - Dup,18-02970806,Tree Trim,Parkway,848 N MARSHFIELD AVE,60622,1165236.07977151,1905904.1076333,1,12,24,41.89740124153245,-87.66855338950036
3761,2018-10-21T00:00:00.000,Completed,18-02968600,Tree Trim,Parkway,7101 N ASHLAND BLVD,60626,1164477.24198869,1947479.53681009,49,24,1,42.01150224520049,-87.67015883424703
3762,2018-10-21T00:00:00.000,Open,18-02967641,Tree Trim,Parkway,4954 S TRIPP AVE,60632,1148865.17710067,1871432.87432751,14,8,57,41.80314014153959,-87.72957213275772
3763,2018-10-21T00:00:00.000,Completed - Dup,18-02970864,Tree Trim,Parkway,3445 S GILES AVE,60616,1178828.68043325,1882200.05037786,4,2,35,41.83205603215851,-87.61935408838923
3764,2018-10-21T00:00:00.000,Open,18-02967640,Tree Trim,Parkway,5023 S TRIPP AVE,60632,1148880.27710067,1870897.87432751,14,8,57,41.801671730005424,-87.72953053665476
3765,2018-10-21T00:00:00.000,Completed,18-02971107,Tree Trim,Parkway,400 W 43RD ST,60609,1174211.83509438,1876435.3449786,11,9,61,41.816341215502725,-87.63646529147253
3766,2018-10-21T00:00:00.000,Completed,18-02969646,Tree Trim,Parkway,9949 S ABERDEEN ST,60643,1170738.82966946,1838763.18312228,34,22,73,41.71304066013011,-87.65030232779522
3767,2018-10-21T00:00:00.000,Completed - Dup,18-02970176,Tree Trim,Alley,4105 S DREXEL BLVD,60653,1182726.18077596,1877971.12042395,4,2,36,41.82036177241002,-87.6051853669407
3768,2018-10-20T00:00:00.000,Completed,18-02964180,Tree Trim,Parkway,12648 S PRINCETON AVE,60628,1176587.07537321,1821056.55763431,9,5,53,41.66432172157523,-87.62941406543244
3769,2018-10-20T00:00:00.000,Completed,18-02964001,Tree Trim,Location Not Recorded,10049 S PRINCETON AVE,60628,1176062.60131184,1838203.78257546,9,5,49,41.71138804230313,-87.6308216741698
3770,2018-10-20T00:00:00.000,Open,18-02963640,Tree Trim,Parkway,4321 S ARTESIAN AVE,60632,1160741.11092905,1875947.72759629,15,9,58,41.81529228487056,-87.68589246817353
3771,2018-10-20T00:00:00.000,Open,18-02965579,Tree Trim,Parkway,3201 S KARLOV AVE,60623,1149553.58953202,1883053.51479838,22,10,30,41.83501552072067,-87.72674650482917
3772,2018-10-20T00:00:00.000,Open,18-02963989,Tree Trim,Parkway,1924 W 23RD ST,60608,1163808.28997325,1888759.58163192,25,10,31,41.85038541366816,-87.67428096486064
3773,2018-10-20T00:00:00.000,Open - Dup,18-02963993,Tree Trim,Parkway,2037 W 22ND PL,60608,1163138.37502223,1889071.00783162,25,10,31,41.85125408037282,-87.67673093105094
3774,2018-10-20T00:00:00.000,Open,18-02963669,Tree Trim,Parkway,2030 W 22ND PL,60608,1163185.67502223,1889072.40783162,25,10,31,41.85125692951493,-87.6765572900555
3775,2018-10-20T00:00:00.000,Open,18-02964521,Tree Trim,Parkway,9430 S PERRY AVE,60620,1177270.25690851,1842432.79170321,21,6,49,41.72296588962063,-87.6262717799557
3776,2018-10-20T00:00:00.000,Open,18-02965101,Tree Trim,Parkway,6435 N WHIPPLE ST,60645,1154839.14773405,1942521.81579641,50,24,2,41.998097463330886,-87.70575531838539
3777,2018-10-20T00:00:00.000,Open,18-02965550,Tree Trim,Parkway,125 W 124TH ST,60628,1177580.27909801,1822729.17412904,9,5,53,41.66888932814,-87.62572912610378
3778,2018-10-20T00:00:00.000,Open,18-02965885,Tree Trim,Parkway,1747 W LELAND AVE,60640,1163917.96510151,1931262.30940394,47,19,3,41.967013548369486,-87.6726769574564
3779,2018-10-20T00:00:00.000,Open - Dup,18-02965511,Tree Trim,Alley,4356 S SACRAMENTO AVE,60632,1157086.86390614,1875610.75497699,15,9,58,41.81444235899516,-87.69930604616805
3780,2018-10-20T00:00:00.000,Open,18-02964797,Tree Trim,Parkway,2123 N HUMBOLDT BLVD,60647,1156019.52528922,1914204.52989689,1,14,22,41.92036928635133,-87.70218035267435
3781,2018-10-20T00:00:00.000,Open,18-02963639,Tree Trim,Parkway,4326 S ARTESIAN AVE,60632,1160742.01092905,1875914.32759629,15,9,58,41.81520061260939,-87.68589008990482
3782,2018-10-20T00:00:00.000,Open,18-02965639,Tree Trim,Parkway,1900 W 22ND PL,60608,1164054.17162573,1889095.95999629,25,10,31,41.8513032867943,-87.67336904814677
3783,2018-10-20T00:00:00.000,Open,18-02965050,Tree Trim,Parkway,8401 S PRAIRIE AVE,60619,1179497.21001689,1849356.44073214,6,6,44,41.741914747276816,-87.61790393224
3784,2018-10-20T00:00:00.000,Open,18-02963641,Tree Trim,Parkway,2409 W 44TH ST,60632,1161002.27297645,1875434.48010217,15,9,58,41.81387846798061,-87.68494868446196
3785,2018-10-20T00:00:00.000,Open,18-02963642,Tree Trim,Parkway,2408 W 44TH ST,60632,1161013.57297645,1875434.78010217,15,9,58,41.813879057245344,-87.68490722665447
3786,2018-10-20T00:00:00.000,Open,18-02965256,Tree Trim,Parkway,6935 W ARMITAGE AVE,60707,1129717.49071625,1912530.78497825,29,25,25,41.91626684943485,-87.7988589124983
3787,2018-10-20T00:00:00.000,Open,18-02963988,Tree Trim,Parkway,2722 W POPE JOHN PAUL II DR,60632,1158844.80390675,1876033.85707877,15,9,58,41.81556763092693,-87.69284611395862
3788,2018-10-20T00:00:00.000,Open,18-02963646,Tree Trim,Parkway,4317 S ARTESIAN AVE,60632,1160740.31092905,1875974.42759629,15,9,58,41.81536556945004,-87.68589466479962
3789,2018-10-20T00:00:00.000,Open,18-02964335,Tree Trim,Parkway,5853 W ARTHINGTON ST,60644,1137429.62917371,1895415.22489295,29,15,25,41.86916419221996,-87.77093654304186
3790,2018-10-20T00:00:00.000,Open,18-02963643,Tree Trim,Parkway,2416 W 44TH ST,60632,1161103.27297645,1875437.38010217,15,9,58,41.813884334150295,-87.68457812630396
3791,2018-10-20T00:00:00.000,Completed,18-02967131,Tree Trim,Location Not Recorded,5000 S CARPENTER ST,60609,1170161.21990856,1871658.10191887,20,9,61,41.80332114175731,-87.65146283802314
3792,2018-10-20T00:00:00.000,Completed,18-02965670,Tree Trim,Location Not Recorded,1730 W FARRAGUT AVE,60640,1163854.28470733,1934915.15889091,40,20,77,41.97703845716448,-87.67280754644835
3793,2018-10-20T00:00:00.000,Open,18-02965644,Tree Trim,Parkway,1918 W 22ND PL,60608,1163933.17162573,1889092.75999629,25,10,31,41.85129705668977,-87.6738132357915
3794,2018-10-20T00:00:00.000,Open,18-02963637,Tree Trim,Parkway,4414 S ARTESIAN AVE,60632,1160757.9923079,1875334.01577539,15,9,58,41.813607835893414,-87.68584750656467
3795,2018-10-20T00:00:00.000,Open - Dup,18-02963995,Tree Trim,Parkway,2030 W 22ND PL,60608,1163185.67502223,1889072.40783162,25,10,31,41.85125692951493,-87.6765572900555
3796,2018-10-20T00:00:00.000,Open,18-02965349,Tree Trim,Parkway,6122 S ALBANY AVE,60629,1156767.71539469,1863874.16143441,16,8,66,41.78224198978291,-87.70079352292429
3797,2018-10-20T00:00:00.000,Open - Dup,18-02963997,Tree Trim,Parkway,2008 W 22ND PL,60608,1163334.37502223,1889076.70783162,25,10,31,41.85126560694164,-87.67601140664821
3798,2018-10-20T00:00:00.000,Completed,18-02967058,Tree Trim,Parkway,5927 S CAMPBELL AVE,60629,1160719.26481979,1865282.9547333,16,8,66,41.7860272296038,-87.68626709579327
3799,2018-10-20T00:00:00.000,Open,18-02965814,Tree Trim,Parkway,3721 W 86TH PL,60652,1153099.64517464,1846955.66171872,18,8,70,41.73588812003591,-87.71468788362132
3800,2018-10-20T00:00:00.000,Open,18-02963932,Tree Trim,Parkway,2004 W 23RD ST,60608,1163354.07848564,1888746.97349631,25,10,31,41.8503603694225,-87.67594835504343
3801,2018-10-20T00:00:00.000,Open,18-02964893,Tree Trim,Alley,1331 W GEORGE ST,60657,1166926.31540314,1919372.9730302,32,19,6,41.93432450998143,-87.66195813778202
3802,2018-10-20T00:00:00.000,Open,18-02963677,Tree Trim,Parkway,2410 W 25TH ST,60608,1160592.33336799,1887346.61572134,25,10,31,41.8465752086544,-87.68612319122512
3803,2018-10-20T00:00:00.000,Open,18-02966373,Tree Trim,Parkway,6226 N LEROY AVE,60646,1140658.17698049,1940853.54511061,39,16,12,41.99379295988904,-87.75796407045087
3804,2018-10-20T00:00:00.000,Open,18-02963943,Tree Trim,Parkway,1923 W 23RD ST,60608,1163818.88997325,1888759.88163192,25,10,31,41.85038601365197,-87.67424205255764
3805,2018-10-20T00:00:00.000,Open,18-02963991,Tree Trim,Parkway,2040 W 22ND PL,60608,1163118.17502223,1889070.40783162,25,10,31,41.85125285773293,-87.67680508645772
3806,2018-10-20T00:00:00.000,Open,18-02965248,Tree Trim,Parkway,7418 W DEVON AVE,60631,1125984.39007307,1941964.7700094,41,16,9,41.997100121451176,-87.81191647760242
3807,2018-10-20T00:00:00.000,Open,18-02965944,Tree Trim,Parkway,5146 W WAVELAND AVE,60641,1141394.44100576,1924114.66602565,45,16,15,41.947846488709644,-87.75567092123258
3808,2018-10-20T00:00:00.000,Open,18-02964511,Tree Trim,Parkway,1910 W 22ND PL,60608,1163986.97162573,1889094.15999629,25,10,31,41.851299764388855,-87.67361573813443
3809,2018-10-20T00:00:00.000,Open,18-02963934,Tree Trim,Parkway,1900 W 23RD ST,60608,1164062.97001548,1888766.59000755,25,10,31,41.85039927789724,-87.67334604703595
3810,2018-10-20T00:00:00.000,Open,18-02964044,Tree Trim,Parkway,2842 N DRAKE AVE,60618,1152243.02158956,1918800.48166601,35,14,21,41.9330563954351,-87.71593442941926
3811,2018-10-20T00:00:00.000,Open,18-02965123,Tree Trim,Parkway,8515 S BURNHAM AVE,60617,1196301.48240573,1849052.420995,7,4,46,41.74068062945081,-87.55634462048516
3812,2018-10-20T00:00:00.000,Open,18-02963673,Tree Trim,Parkway,2049 W 22ND PL,60608,1163057.27502223,1889068.70783162,25,10,31,41.85124947022768,-87.67702865092753
3813,2018-10-20T00:00:00.000,Open,18-02965642,Tree Trim,Parkway,2647 W THOMAS ST,60622,1158549.39661978,1907215.95851017,1,12,24,41.90114062198422,-87.6930767772004
3814,2018-10-20T00:00:00.000,Open - Dup,18-02964206,Tree Trim,Parkway,2027 W 22ND PL,60608,1163205.97502223,1889073.00783162,25,10,31,41.85125814989571,-87.67648276761871
3815,2018-10-20T00:00:00.000,Open,18-02966362,Tree Trim,Parkway,1149 N LONG AVE,60651,1140088.3414173,1907231.23998676,37,15,25,41.901540614467336,-87.76088620924328
3816,2018-10-20T00:00:00.000,Open,18-02963671,Tree Trim,Parkway,2008 W 22ND PL,60608,1163334.37502223,1889076.70783162,25,10,31,41.85126560694164,-87.67601140664821
3817,2018-10-20T00:00:00.000,Completed,18-02966175,Tree Trim,Location Not Recorded,5008 S BISHOP ST,60609,1167513.92991718,1871535.46328853,20,9,61,41.80304182766008,-87.66117522766228
3818,2018-10-20T00:00:00.000,Open,18-02963670,Tree Trim,Parkway,2037 W 22ND PL,60608,1163138.37502223,1889071.00783162,25,10,31,41.85125408037282,-87.67673093105094
3819,2018-10-20T00:00:00.000,Open,18-02964870,Tree Trim,Parkway,13207 S RHODES AVE,60827,1182046.24301498,1817829.15996718,9,5,54,41.655341159398084,-87.6095351833468
3820,2018-10-20T00:00:00.000,Completed,18-02964749,Tree Trim,Parkway,10200 S MAY ST,60643,1170454.35297529,1837162.51378601,34,22,73,41.70865436781773,-87.65139060335855
3821,2018-10-20T00:00:00.000,Completed - Dup,18-02964622,Tree Trim,Location Not Recorded,9208 S BISHOP ST,60620,1168282.98993073,1843680.41179487,21,22,73,41.72658739275301,-87.65915541986766
3822,2018-10-20T00:00:00.000,Open - Dup,18-02965632,Tree Trim,Parkway,1308 W 109TH PL,60643,1169556.83592586,1832156.50732458,34,22,75,41.69493655082795,-87.65482182065152
3823,2018-10-20T00:00:00.000,Open,18-02964304,Tree Trim,Parkway,6601 S HAMILTON AVE,60636,1163165.27588664,1860855.36988418,16,7,67,41.77382648105956,-87.67742260714482
3824,2018-10-20T00:00:00.000,Open,18-02965435,Tree Trim,Parkway,2847 N RIDGEWAY AVE,60618,1150898.36323173,1918673.56440154,30,25,21,41.9327345890252,-87.72087930346213
3825,2018-10-20T00:00:00.000,Open,18-02964512,Tree Trim,Parkway,1916 W 22ND PL,60608,1163946.57162573,1889093.05999629,25,10,31,41.85129759749539,-87.67376404629924
3826,2018-10-20T00:00:00.000,Completed,18-02966415,Tree Trim,Parkway,10747 S AVENUE D,60617,1204127.63288768,1834304.7400146,10,4,52,41.70001447028862,-87.52817644599192
3827,2018-10-20T00:00:00.000,Open - Dup,18-02964055,Tree Trim,Parkway,6600 S SEELEY AVE,60636,1163831.84726565,1860878.43089918,16,7,67,41.773875787020366,-87.67497843724345
3828,2018-10-20T00:00:00.000,Open,18-02965370,Tree Trim,Parkway,2309 W MONTANA ST,60647,1160495.75183245,1916177.119833,32,14,22,41.92569063071737,-87.68567908907579
3829,2018-10-20T00:00:00.000,Open,18-02965410,Tree Trim,Parkway,1054 N KEDVALE AVE,60651,1148523.98369567,1906710.86861629,37,11,23,41.89995401697983,-87.72991429255755
3830,2018-10-20T00:00:00.000,Open - Dup,18-02964896,Tree Trim,Parkway,3037 W 83RD PL,60652,1157523.58001198,1849085.11999822,18,8,70,41.74164329772883,-87.69842249124343
3831,2018-10-20T00:00:00.000,Completed,18-02964728,Tree Trim,Parkway,2434 W GUNNISON ST,60625,1159208.24999208,1932207.17972821,40,20,4,41.96970466708525,-87.68996787509423
3832,2018-10-20T00:00:00.000,Open,18-02963933,Tree Trim,Parkway,1931 W 23RD ST,60608,1163734.08997325,1888757.58163192,25,10,31,41.85038148782203,-87.67455334815043
3833,2018-10-20T00:00:00.000,Open,18-02966263,Tree Trim,Location Not Recorded,5824 W NEWPORT AVE,60634,1136931.8134786,1922346.49968907,36,16,15,41.943075820164026,-87.77211730806354
3834,2018-10-20T00:00:00.000,Completed,18-02964921,Tree Trim,Parkway,5816 S NOTTINGHAM AVE,60638,1130038.75508151,1865160.53532746,23,8,56,41.78626981794192,-87.79876200429706
3835,2018-10-20T00:00:00.000,Open,18-02965647,Tree Trim,Parkway,1922 W 22ND PL,60608,1163906.27162573,1889092.05999629,25,10,31,41.85129570271283,-87.67391198461542
3836,2018-10-20T00:00:00.000,Open,18-02963941,Tree Trim,Parkway,1910 W 23RD ST,60608,1163956.87001548,1888763.69000755,25,10,31,41.85039355702015,-87.67373553436437
3837,2018-10-20T00:00:00.000,Open,18-02964895,Tree Trim,Parkway,3034 W 83RD PL,60652,1157535.18001198,1849085.41999822,18,8,70,41.74164388611378,-87.69837998080808
3838,2018-10-20T00:00:00.000,Open - Dup,18-02964208,Tree Trim,Parkway,2049 W 22ND PL,60608,1163057.27502223,1889068.70783162,25,10,31,41.85124947022768,-87.67702865092753
3839,2018-10-20T00:00:00.000,Open,18-02963668,Tree Trim,Parkway,2027 W 22ND PL,60608,1163205.97502223,1889073.00783162,25,10,31,41.85125814989571,-87.67648276761871
3840,2018-10-20T00:00:00.000,Open,18-02963636,Tree Trim,Parkway,4419 S ARTESIAN AVE,60632,1160758.8923079,1875300.61577539,15,9,58,41.81351616360539,-87.68584512839206
3841,2018-10-20T00:00:00.000,Open,18-02965637,Tree Trim,Parkway,1901 W 22ND PL,60608,1164047.47162573,1889095.75999629,25,10,31,41.85130287927387,-87.67339364430605
3842,2018-10-20T00:00:00.000,Open,18-02964508,Tree Trim,Parkway,2301 S WOLCOTT AVE,60608,1164060.32073092,1888857.91000691,25,10,31,41.85064992476024,-87.6733531944707
3843,2018-10-20T00:00:00.000,Open,18-02963644,Tree Trim,Parkway,4322 S ARTESIAN AVE,60632,1160741.31092905,1875941.02759629,15,9,58,41.81527389512251,-87.68589191970857
3844,2018-10-20T00:00:00.000,Open,18-02964946,Tree Trim,Parkway,2126 W CUYLER AVE,60618,1161456.57772707,1926885.5562178,47,19,5,41.95505524616807,-87.68184949852925
3845,2018-10-20T00:00:00.000,Open,18-02963940,Tree Trim,Parkway,1913 W 23RD ST,60608,1163925.07001548,1888762.79000755,25,10,31,41.8503917575442,-87.673852271293
3846,2018-10-20T00:00:00.000,Open,18-02963675,Tree Trim,Parkway,2128 W 22ND PL,60608,1162530.87471037,1889052.96549959,25,10,31,41.851217295549596,-87.67896109995836
3847,2018-10-20T00:00:00.000,Open - Dup,18-02964505,Tree Trim,Parkway,2317 W WOLFRAM ST,60618,1160378.31972081,1918877.927508,32,14,22,41.93310426029915,-87.68603567127083
3848,2018-10-20T00:00:00.000,Completed,18-02966169,Tree Trim,Location Not Recorded,5026 S BISHOP ST,60609,1167517.02991718,1871414.76328853,20,9,61,41.80271054662082,-87.6611673202549
3849,2018-10-20T00:00:00.000,Completed,18-02965652,Tree Trim,Parkway,7143 S RICHMOND ST,60629,1157940.71991169,1857120.58429614,18,8,66,41.76368541940701,-87.69667622936996
3850,2018-10-20T00:00:00.000,Completed,18-02963853,Tree Trim,Parkway,10947 S AVENUE O,60617,1200886.01877729,1832975.5218286,10,4,52,41.696449524359465,-87.54009044235518
3851,2018-10-20T00:00:00.000,Completed,18-02964774,Tree Trim,Parkway,10206 S MAY ST,60643,1170455.45297529,1837122.51378601,34,22,73,41.70854457778203,-87.6513877351273
3852,2018-10-20T00:00:00.000,Completed,18-02966961,Tree Trim,Parkway,9809 S AVENUE J,60617,1202456.82177543,1840695.88363204,10,4,52,41.71759498274819,-87.53407690669573
3853,2018-10-20T00:00:00.000,Open,18-02965727,Tree Trim,Parkway,4423 S LECLAIRE AVE,60638,1143101.97001513,1874752.44002693,22,8,56,41.812358701911094,-87.75062630446213
3854,2018-10-20T00:00:00.000,Completed,18-02966721,Tree Trim,Parkway,4444 N ARTESIAN AVE,60625,1159238.97991312,1929441.96469635,47,19,4,41.96211614194789,-87.68993123361903
3855,2018-10-19T00:00:00.000,Open,18-02959404,Tree Trim,Parkway,1033 N RIDGEWAY AVE,60651,1151192.79288415,1906630.71580271,27,11,23,41.8996821406325,-87.72011373727521
3856,2018-10-19T00:00:00.000,Open,18-02955991,Tree Trim,Parkway,5407 W HIRSCH ST,60651,1139978.0601316,1908786.4200077,37,25,25,41.90581022976458,-87.7612531953163
3857,2018-10-19T00:00:00.000,Completed,18-02958703,Tree Trim,Parkway,10901 S CALIFORNIA AVE,60655,1159654.40473366,1832220.86008586,19,22,75,41.695321488071805,-87.69107612277159
