,P_Creation Date,P_Status,P_SRN,P_Type of SR,P_Street Address,P_ Zip,P_X-Coordinate,P_Y-Coordinate,P_ Ward,P_Police_District,P_Community_Area,P_Latitude,P_Longitude,P_No_of_potholes_filled_on_block
3074,2018-11-14T00:00:00.000,Open,18-03159222,Pothole in Street,3100 E 92ND ST,60617,1198496.76792552,1844552.28562194,10,4,46,41.728388077065624,-87.54837616462433,0
3075,2018-11-14T00:00:00.000,Open,18-03155852,Pothole in Street,1303 N WASHTENAW AVE,60622,1158161.42062648,1908567.06771486,26,14,24,41.9048893407466,-87.69431820838659,0
3076,2018-11-14T00:00:00.000,Completed,18-03159752,Pothole in Street,3125 W PRATT BLVD,60645,1154272.38360311,1944919.96178239,50,24,2,42.004573039358846,-87.70806346145524,5
3077,2018-11-14T00:00:00.000,Open - Dup,18-03154073,Pothole in Street,5311 S HARDING AVE,60632,1150945.73870681,1869089.45122435,23,8,62,41.79650366271293,-87.7218787511691,0
3078,2018-11-14T00:00:00.000,Completed - Dup,18-03153463,Pothole in Street,7050 W GRACE ST,60634,1128631.93999558,1924448.07939229,38,16,17,41.94908715694755,-87.80307588331155,0
3079,2018-11-14T00:00:00.000,Open - Dup,18-03158556,Pothole in Street,6323 W HYACINTH ST,60646,1133099.4210066,1940137.95492966,39,16,10,41.99183911356947,-87.7857642766007,0
3080,2018-11-14T00:00:00.000,Completed,18-03153542,Pothole in Street,150 W GARFIELD BLVD,60609,1176157.48978101,1868522.13377523,3,2,37,41.79469264230149,-87.6296142870848,1
3081,2018-11-14T00:00:00.000,Completed - Dup,18-03152678,Pothole in Street,2600 W 31ST ST,60608,1159680.77432488,1884270.97560433,12,10,30,41.838065764118504,-87.68972021621782,0
3082,2018-11-14T00:00:00.000,Open,18-03158492,Pothole in Street,2210 S WENTWORTH AVE,60616,1175320.11929676,1889645.19482459,25,9,34,41.85263987471122,-87.63215344435129,0
3083,2018-11-14T00:00:00.000,Completed,18-03158639,Pothole in Street,13400 S AVENUE M,60633,1201755.71740429,1816726.97732118,10,4,55,41.65174751559121,-87.53760072662924,0
3084,2018-11-14T00:00:00.000,Open,18-03156590,Pothole in Street,6400 S STATE ST,60621,1177372.39659802,1862362.54948483,20,3,69,41.777575430221916,-87.625428959108,0
3085,2018-11-14T00:00:00.000,Completed,18-03158108,Pothole in Street,5200 S NORDICA AVE,60638,1130254.63627007,1869300.09413133,23,8,56,41.7975340108513,-87.79802113918083,0
3086,2018-11-14T00:00:00.000,Open,18-03157155,Pothole in Street,5304 S TRIPP AVE,60632,1148931.03570074,1869102.97202114,23,8,62,41.79661155041234,-87.72953269078886,0
3087,2018-11-14T00:00:00.000,Completed,18-03157269,Pothole in Street,11600 S PEORIA ST,60643,1172254.7399247,1827887.0395802,34,5,53,41.68308236995028,-87.6451850777858,0
3088,2018-11-14T00:00:00.000,Open - Dup,18-03154804,Pothole in Street,3134 N LOWELL AVE,60641,1146774.9253279,1920485.86626726,31,25,20,41.93820894716884,-87.73614626193553,0
3089,2018-11-14T00:00:00.000,Completed,18-03153908,Pothole in Street,2200 N WESTERN AVE,60647,1159999.43608459,1914737.46983013,1,14,22,41.92165306288632,-87.68768521945249,21
3090,2018-11-14T00:00:00.000,Open,18-03156459,Pothole in Street,743 E 50TH PL,60615,1182137.45998891,1871694.24999727,4,2,38,41.80304856154417,-87.60708736595292,0
3091,2018-11-14T00:00:00.000,Open - Dup,18-03154276,Pothole in Street,725 E 104TH PL,60628,1182771.75528872,1835816.73017566,9,5,50,41.70457837523142,-87.60608420947291,0
3092,2018-11-14T00:00:00.000,Open,18-03155667,Pothole in Street,5120 N KEELER AVE,60630,1147460.15956973,1933694.64387602,39,17,14,41.97430735900451,-87.73328677055126,0
3093,2018-11-14T00:00:00.000,Completed - Dup,18-03160308,Pothole in Street,34 S MICHIGAN AVE,60603,1177316.30717209,1900271.01867093,42,1,32,41.881274826762144,-87.62448990819078,0
3094,2018-11-14T00:00:00.000,Open,18-03157556,Pothole in Street,5536 N PULASKI RD,60630,1148725.84499956,1936482.96193187,39,17,13,41.982100828377604,-87.72856184689884,0
3095,2018-11-14T00:00:00.000,Open,18-03152573,Pothole in Street,5645 W ADDISON ST,60634,1138082.54272045,1923370.43727787,36,16,15,41.94574757468233,-87.7685382793401,0
3096,2018-11-14T00:00:00.000,Open - Dup,18-03157458,Pothole in Street,3342 N OVERHILL AVE,60634,1124168.1734079,1921255.98800747,38,16,17,41.940781331875286,-87.81921985362797,0
3097,2018-11-14T00:00:00.000,Completed,18-03152978,Pothole in Street,5600 W GIDDINGS ST,60630,1138144.58569982,1931024.82991127,45,16,15,41.96697639728353,-87.7675737873981,3
3098,2018-11-14T00:00:00.000,Completed,18-03155955,Pothole in Street,10728 S ARTESIAN AVE,60655,1161946.88518501,1833419.75467972,19,22,75,41.698193898408086,-87.68278220860465,8
3099,2018-11-14T00:00:00.000,Completed,18-03157110,Pothole in Street,4040 W ROSEMONT AVE,60646,1148178.13427628,1941468.17280372,39,17,12,41.995447413036565,-87.73056200105603,52
3100,2018-11-14T00:00:00.000,Open,18-03157327,Pothole in Street,4637 N KEATING AVE,60630,1143937.11381369,1930571.1654825,39,17,16,41.96548654834126,-87.74629450091207,0
3101,2018-11-14T00:00:00.000,Open - Dup,18-03152562,Pothole in Street,1149 S AUSTIN BLVD,60644,1136556.1685794,1894399.53000237,29,15,25,41.86583743771364,-87.77399644503143,0
3102,2018-11-13T00:00:00.000,Open,18-03150366,Pothole in Street,4800 W BARRY AVE,60641,1143830.52127539,1920179.47999568,31,25,19,41.937110901019395,-87.74694017304817,0
3103,2018-11-13T00:00:00.000,Completed,18-03146443,Pothole in Street,933 W BELMONT AVE,60657,1169407.12000465,1921434.99150799,44,19,6,41.93981891880396,-87.65281970598932,1
3104,2018-11-13T00:00:00.000,Completed - Dup,18-03149677,Pothole in Street,3315 W OGDEN AVE,60623,1154512.13897812,1891035.86799689,24,10,29,41.85668453269224,-87.70838195803044,0
3105,2018-11-13T00:00:00.000,Completed,18-03143993,Pothole in Street,300 N WOOD ST,60612,1164354.38848394,1902052.33329669,27,12,28,41.88689318344629,-87.6720489410287,11
3106,2018-11-13T00:00:00.000,Open - Dup,18-03149839,Pothole in Street,6359 W 63RD ST,60638,1135032.4700077,1862065.37970131,23,8,64,41.77756713744521,-87.78120105390494,0
3107,2018-11-13T00:00:00.000,Open,18-03147337,Pothole in Street,5145 N NEWCASTLE AVE,60656,1129930.47599772,1933783.4132955,41,16,10,41.97508586117515,-87.7974325515712,0
3108,2018-11-13T00:00:00.000,Open,18-03148882,Pothole in Street,1200 S INDEPENDENCE BLVD,60623,1151277.29306758,1894444.33298594,24,10,29,41.86614638227039,-87.72026804100348,0
3109,2018-11-13T00:00:00.000,Completed,18-03149063,Pothole in Street,3731 S KEDZIE AVE,60632,1155648.18158945,1879548.7149871,12,9,58,41.825271223168414,-87.70433189100737,27
3110,2018-11-13T00:00:00.000,Completed,18-03149053,Pothole in Street,5725 S KOLMAR AVE,60629,1147008.55551031,1866260.54280241,13,8,62,41.788674535677345,-87.736354721906,1
3111,2018-11-13T00:00:00.000,Completed,18-03149639,Pothole in Street,5200 N PARKSIDE AVE,60630,1137409.35982855,1934385.54978741,45,16,11,41.97616106117349,-87.7702179110352,5
3112,2018-11-13T00:00:00.000,Open,18-03145776,Pothole in Street,760 W 68TH ST,60621,1172383.11699016,1859777.30899278,6,7,68,41.77077234462759,-87.64421059232748,0
3113,2018-11-13T00:00:00.000,Completed,18-03150949,Pothole in Street,5046 W MONTROSE AVE,60641,1141988.27010586,1928782.80813406,45,16,15,41.9607423156297,-87.75422487113673,0
3114,2018-11-13T00:00:00.000,Open - Dup,18-03148341,Pothole in Street,816 S ST LOUIS AVE,60624,1153176.49421714,1895969.48457456,24,11,27,41.87027195154949,-87.71325335765175,0
3115,2018-11-13T00:00:00.000,Open - Dup,18-03148358,Pothole in Street,800 S ST LOUIS AVE,60624,1153170.67379292,1896147.58170879,24,11,27,41.87085017660808,-87.71327325502537,0
3116,2018-11-13T00:00:00.000,Completed - Dup,18-03150354,Pothole in Street,1800 S WESTERN AVE,60608,1160643.96316663,1891326.66991828,28,10,31,41.85747437096779,-87.68596860468548,0
3117,2018-11-13T00:00:00.000,Open - Dup,18-03146553,Pothole in Street,6500 S WESTERN AVE,60636,1161489.54861511,1861488.70898607,16,8,66,41.77550575851762,-87.68369146200212,0
3118,2018-11-13T00:00:00.000,Open,18-03144604,Pothole in Street,3329 W CORTLAND ST,60647,1153710.10810796,1912427.03402795,1,14,22,41.91541948935644,-87.71145242623479,0
3119,2018-11-13T00:00:00.000,Open - Dup,18-03144986,Pothole in Street,2858 S AVERS AVE,60623,1151173.60506877,1884716.25158389,22,10,30,41.83887483235797,-87.72088784571989,0
3120,2018-11-13T00:00:00.000,Completed,18-03149002,Pothole in Street,4501 W 66TH ST,60629,1147507.42919966,1860459.076213,13,8,65,41.77294181696193,-87.73490530187556,3
3121,2018-11-13T00:00:00.000,Completed,18-03146202,Pothole in Street,8057 S EXCHANGE AVE,60617,1197230.59973232,1852037.27001517,7,4,46,41.748385613700485,-87.55268579471202,3
3122,2018-11-13T00:00:00.000,Completed,18-03149763,Pothole in Street,4700 N WINCHESTER AVE,60640,1162567.3184315,1931225.1002252,47,19,4,41.96702998639604,-87.67779315603117,20
3123,2018-11-13T00:00:00.000,Open - Dup,18-03144930,Pothole in Street,6434 W ARCHER AVE,60638,1134306.23342685,1867391.6611099,23,8,56,41.79242577857389,-87.78317609026391,0
3124,2018-11-13T00:00:00.000,Open - Dup,18-03151773,Pothole in Street,5012 S COTTAGE GROVE AVE,60615,1182435.2224895,1871902.03636799,4,2,38,41.80365294332281,-87.60658632741746,0
3125,2018-11-13T00:00:00.000,Completed - Dup,18-03149149,Pothole in Street,5800 S KILBOURN AVE,60629,1147357.40032843,1865771.21087892,13,8,62,41.78753874872224,-87.73538998386198,0
3126,2018-11-13T00:00:00.000,Open,18-03146516,Pothole in Street,1100 S KEELER AVE,60624,1148547.76889507,1895038.55488296,24,11,29,41.867875451115644,-87.7302737890078,0
3127,2018-11-13T00:00:00.000,Open,18-03149177,Pothole in Street,3555 W 62ND PL,60629,1153789.86132779,1862947.70002469,23,8,66,41.77963589200405,-87.71257751830332,0
3128,2018-11-13T00:00:00.000,Open - Dup,18-03148489,Pothole in Street,4400 N NB OUTER LAKE SHORE DR,60640,1171124.89529943,1929487.9200227,46,19,3,41.962058605158056,-87.6463896179435,0
3129,2018-11-13T00:00:00.000,Open - Dup,18-03149960,Pothole in Street,3852 W 30TH ST,60623,1151081.90506877,1884435.75158389,22,10,30,41.83887817639487,-87.72164780335606,0
3130,2018-11-13T00:00:00.000,Open,18-03145479,Pothole in Street,7602 S ALBANY AVE,60652,1156926.22139932,1854037.11110172,18,8,70,41.75513490523743,-87.70060893845532,0
3131,2018-11-13T00:00:00.000,Open - Dup,18-03150301,Pothole in Street,3533 N LEAVITT ST,60618,1161069.07669288,1923431.33866755,47,19,5,41.94597586052369,-87.68323574788666,0
3132,2018-11-13T00:00:00.000,Open - Dup,18-03144795,Pothole in Street,2400 W 62ND ST,60629,1161435.54662257,1863476.54837011,16,8,66,41.78117120079901,-87.68372698896776,0
3133,2018-11-13T00:00:00.000,Open,18-03149929,Pothole in Street,3850 W 30TH ST,60623,1151091.80506877,1884436.05158389,22,10,30,41.83887976246526,-87.72156328844935,0
3134,2018-11-13T00:00:00.000,Completed,18-03147393,Pothole in Street,33 N KEDZIE AVE,60612,1155042.23599689,1900171.71306775,27,12,27,41.8819301716483,-87.7060028392913,1
3135,2018-11-13T00:00:00.000,Open,18-03150350,Pothole in Street,5023 S KARLOV AVE,60632,1149882.05370177,1870924.64186717,14,8,57,41.80157060697371,-87.72570621155398,0
3136,2018-11-13T00:00:00.000,Open,18-03149155,Pothole in Street,8301 W BRYN MAWR AVE,60631,1119909.51847824,1936117.95529485,41,16,10,41.98104542860777,-87.83436779577394,0
3137,2018-11-13T00:00:00.000,Open,18-03144530,Pothole in Street,5229 N LAPORTE AVE,60630,1142365.17208702,1934398.50981451,39,16,12,41.976159726852025,-87.7517408581865,0
3138,2018-11-13T00:00:00.000,Completed - Dup,18-03144603,Pothole in Street,840 W 87TH ST,60620,1172087.16076853,1847159.65349233,21,6,71,41.736161508967264,-87.6451599715157,0
3139,2018-11-13T00:00:00.000,Completed,18-03148305,Pothole in Street,4415 W MONTROSE AVE,60641,1145894.78206793,1928873.79183097,39,17,16,41.9607110119789,-87.73912092293949,0
3140,2018-11-13T00:00:00.000,Open - Dup,18-03150963,Pothole in Street,4107 N DICKINSON AVE,60641,1142540.87088307,1926866.68752007,45,16,15,41.95544450766908,-87.75126057809155,0
3141,2018-11-13T00:00:00.000,Open - Dup,18-03150331,Pothole in Street,4123 W 50TH ST,60632,1149631.27938079,1871147.05779058,14,8,57,41.802229654691686,-87.7269287457264,0
3142,2018-11-13T00:00:00.000,Completed - Dup,18-03151419,Pothole in Street,669 N OGDEN AVE,60642,1168538.64166813,1904731.7758324,27,12,24,41.89419938166543,-87.65621331414545,0
3143,2018-11-13T00:00:00.000,Open - Dup,18-03149976,Pothole in Street,3844 W 30TH ST,60623,1151121.60506877,1884436.95158389,22,10,30,41.83888459260075,-87.72131020779186,0
3144,2018-11-13T00:00:00.000,Open,18-03144815,Pothole in Street,2733 N CENTRAL PARK AVE,60647,1151915.30812111,1917938.61343144,35,14,22,41.93108828092163,-87.71702829920883,0
3145,2018-11-13T00:00:00.000,Completed,18-03148545,Pothole in Street,5700 S KILDARE AVE,60629,1148672.66570306,1866462.07508474,13,8,62,41.789409304196525,-87.7305493998775,0
3146,2018-11-13T00:00:00.000,Open,18-03149854,Pothole in Street,7900 S PRINCETON AVE,60620,1175657.11007265,1852571.25681526,17,6,44,41.75073062994729,-87.63202263906332,0
3147,2018-11-13T00:00:00.000,Open - Dup,18-03151646,Pothole in Street,5043 W HUTCHINSON ST,60641,1142012.90089088,1927786.49598351,45,16,15,41.957795964047484,-87.75381263547277,0
3148,2018-11-13T00:00:00.000,Completed,18-03147865,Pothole in Street,4215 N BROADWAY,60613,1169242.20598503,1928272.82106847,46,19,3,41.958855677878816,-87.65312713768557,0
3149,2018-11-13T00:00:00.000,Completed,18-03147077,Pothole in Street,116 E SUPERIOR ST,60611,1177118.21172618,1905390.1508093,42,18,8,41.89584672945031,-87.62455141253825,16
3150,2018-11-13T00:00:00.000,Open,18-03147382,Pothole in Street,6339 N SPRINGFIELD AVE,60659,1149256.3232665,1941781.12057668,39,17,13,41.996648673764334,-87.72629688398895,0
3151,2018-11-13T00:00:00.000,Completed - Dup,18-03144896,Pothole in Street,2808 W MONROE ST,60612,1157685.11331913,1899564.6349335,27,11,27,41.880270755998815,-87.69669155010034,0
3152,2018-11-13T00:00:00.000,Completed,18-03145858,Pothole in Street,1401 S SAWYER AVE,60623,1154923.21988927,1893100.31413115,24,10,29,41.86241814083373,-87.70662635874876,15
3153,2018-11-13T00:00:00.000,Open,18-03150290,Pothole in Street,569 W WILSON DR,60640,1171317.63920197,1930957.6168871,46,19,3,41.9658089021838,-87.64527728337593,0
3154,2018-11-13T00:00:00.000,Completed,18-03148581,Pothole in Street,5800 S KILDARE AVE,60629,1148691.99258041,1865799.12996714,13,8,62,41.787589632813386,-87.7304956045179,3
3155,2018-11-13T00:00:00.000,Open,18-03145945,Pothole in Street,10923 S PULASKI RD,60655,1151631.83668705,1831840.01993404,19,22,74,41.694153827741914,-87.72030170371951,0
3156,2018-11-13T00:00:00.000,Completed,18-03148251,Pothole in Street,11100 S WESTERN AVE,60643,1162373.67036591,1830950.44046899,19,22,75,41.69172738781796,-87.68130012827827,0
3157,2018-11-13T00:00:00.000,Open - Dup,18-03149946,Pothole in Street,3856 W 30TH ST,60623,1151062.00506877,1884435.15158389,22,10,30,41.83887504563037,-87.7218155197285,0
3158,2018-11-13T00:00:00.000,Open - Dup,18-03151079,Pothole in Street,7400 S ASHLAND AVE,60636,1166965.54682149,1855647.07479859,17,7,67,41.75936839646027,-87.66378571586739,0
3159,2018-11-13T00:00:00.000,Open - Dup,18-03150362,Pothole in Street,4143 W 50TH ST,60632,1149490.87938079,1871144.05779058,14,8,57,41.80222202691596,-87.72757079694864,0
3160,2018-11-13T00:00:00.000,Open - Dup,18-03148600,Pothole in Street,5701 S PULASKI RD,60629,1150675.77299962,1866492.53708524,13,8,62,41.78953311558212,-87.72291384648143,0
3161,2018-11-13T00:00:00.000,Open,18-03150351,Pothole in Street,4923 S KEDVALE AVE,60632,1149528.21248252,1871656.84367775,14,8,57,41.80345299550161,-87.72698347831827,0
3162,2018-11-13T00:00:00.000,Completed,18-03149112,Pothole in Street,5824 S KILBOURN AVE,60629,1147362.00032843,1865610.31087892,13,8,62,41.78686061760184,-87.73536900198754,4
3163,2018-11-13T00:00:00.000,Completed,18-03148533,Pothole in Street,4300 W 57TH ST,60629,1148672.66570306,1866462.07508474,13,8,62,41.78961209389964,-87.73047009734331,4
3164,2018-11-13T00:00:00.000,Open,18-03147276,Pothole in Street,5058 N TRIPP AVE,60630,1147136.69636714,1933278.21591611,39,17,14,41.973546882270654,-87.73449312887436,0
3165,2018-11-13T00:00:00.000,Completed,18-03144778,Pothole in Street,2427 S WESTERN AVE,60608,1160754.97640106,1887724.27802839,25,10,31,41.847538529461765,-87.6853673759704,5
3166,2018-11-13T00:00:00.000,Open,18-03146767,Pothole in Street,2400 W BELDEN AVE,60647,1159981.05387029,1915301.10009263,1,14,22,41.92340581071836,-87.68768523072235,0
3167,2018-11-13T00:00:00.000,Open,18-03145919,Pothole in Street,922 S KEELER AVE,60624,1148526.06247052,1895706.8977195,24,11,26,41.86920430654426,-87.73032048256763,0
3168,2018-11-13T00:00:00.000,Open,18-03150962,Pothole in Street,4105 N DICKINSON AVE,60641,1142555.87088307,1926847.58752007,45,16,15,41.955395269665196,-87.75120000972278,0
3169,2018-11-13T00:00:00.000,Completed - Dup,18-03149135,Pothole in Street,5816 S KILBOURN AVE,60629,1147360.50032843,1865663.91087892,13,8,62,41.7870866276034,-87.73537560522477,0
3170,2018-11-13T00:00:00.000,Completed,18-03145340,Pothole in Street,949 W FOSTER AVE,60640,1169038.20313224,1934728.57291493,48,20,3,41.97629488610996,-87.65442366534676,3
3171,2018-11-13T00:00:00.000,Completed,18-03148970,Pothole in Street,5830 S NEENAH AVE,60638,1133725.00170845,1865168.54168691,13,8,56,41.785835753022546,-87.78537797295147,16
3172,2018-11-13T00:00:00.000,Open - Dup,18-03149060,Pothole in Street,2820 N LAKE SHORE DR,60657,1173940.48001631,1919070.140028,44,19,6,41.933552735238,-87.63640530975292,0
3173,2018-11-13T00:00:00.000,Completed,18-03145354,Pothole in Street,1460 W WARNER AVE,60613,1165678.99838779,1927652.50001993,47,19,6,41.957174721091896,-87.66664862777105,29
3174,2018-11-13T00:00:00.000,Open,18-03149821,Pothole in Street,2824 S SHIELDS AVE,60616,1174420.619396,1885865.7409164,11,9,34,41.84177980260021,-87.63555428353003,0
3175,2018-11-13T00:00:00.000,Open - Dup,18-03149990,Pothole in Street,3890 W 30TH ST,60623,1150893.35548517,1884429.90137593,22,10,30,41.83887398625406,-87.72190000906707,0
3176,2018-11-13T00:00:00.000,Open - Dup,18-03142805,Pothole in Street,6338 W CATALPA AVE,60630,1132885.58247775,1936172.05641886,45,16,11,41.981196202573976,-87.78686998710785,0
3177,2018-11-13T00:00:00.000,Completed,18-03148738,Pothole in Street,4027 N BELL AVE,60618,1160643.72760359,1926700.98590035,47,19,5,41.95489859487251,-87.68470438415318,2
3178,2018-11-13T00:00:00.000,Open,18-03147518,Pothole in Street,5443 N ST LOUIS AVE,60625,1152077.83432784,1935951.970132,39,17,13,41.98061669331612,-87.71595369367749,0
3179,2018-11-13T00:00:00.000,Open - Dup,18-03151774,Pothole in Street,5050 S COTTAGE GROVE AVE,60615,1182442.6134783,1871608.61007398,4,2,38,41.802548016505426,-87.60656337781782,0
3180,2018-11-13T00:00:00.000,Open,18-03151776,Pothole in Street,6258 S COTTAGE GROVE AVE,60637,1182639.71712533,1863686.23581547,20,3,42,41.780499387275526,-87.6060786487236,0
3181,2018-11-13T00:00:00.000,Completed,18-03145955,Pothole in Street,3640 E 95TH ST,60617,1202103.72842919,1842644.7807844,10,4,52,41.72305675236513,-87.5348634943259,13
3182,2018-11-13T00:00:00.000,Open - Dup,18-03145845,Pothole in Street,2700 W 87TH ST,60652,1159931.71608104,1846830.21671017,18,8,70,41.73551380408755,-87.68979375120661,0
3183,2018-11-13T00:00:00.000,Open - Dup,18-03149939,Pothole in Street,3840 W 30TH ST,60623,1151141.40506877,1884437.65158389,22,10,30,41.838888033679886,-87.72114133330287,0
3184,2018-11-13T00:00:00.000,Open - Dup,18-03145868,Pothole in Street,4000 S HALSTED ST,60609,1171632.81180041,1878297.68141765,11,9,61,41.82144516493189,-87.64601599533651,0
3185,2018-11-13T00:00:00.000,Completed,18-03148940,Pothole in Street,5500 S TROY ST,60629,1156316.50001556,1867987.22003232,14,8,63,41.79344427404475,-87.70248075743942,0
3186,2018-11-12T00:00:00.000,Completed,18-03137286,Pothole in Street,149 E ERIE ST,60611,1177395.5765292,1904813.13799281,42,18,8,41.89403888226497,-87.62357826205071,18
3187,2018-11-12T00:00:00.000,Open,18-03140069,Pothole in Street,1000 E MARQUETTE RD,60637,1184024.12921621,1861455.72890524,20,3,42,41.77512191359919,-87.60091194349721,0
3188,2018-11-12T00:00:00.000,Completed - Dup,18-03138062,Pothole in Street,5701 N SHERIDAN RD,60660,1168605.57499909,1938060.57947824,48,20,77,41.985638421048876,-87.6550943232709,0
3189,2018-11-12T00:00:00.000,Completed,18-03138252,Pothole in Street,3500 W 116TH ST,60655,1155125.60019212,1827452.10152078,19,22,74,41.68243463140259,-87.70790882830946,7
3190,2018-11-12T00:00:00.000,Completed - Dup,18-03140663,Pothole in Street,302 S DEARBORN ST,60604,1175980.94002532,1898971.12038155,4,1,32,41.87805546276498,-87.62944249396249,0
3191,2018-11-12T00:00:00.000,Open,18-03139637,Pothole in Street,1300 S WABASH AVE,60605,1176971.60039925,1894467.4697296,3,1,33,41.8656758723776,-87.625943531346,0
3192,2018-11-12T00:00:00.000,Open,18-03136413,Pothole in Street,1149 S AUSTIN BLVD,60644,1136556.1685794,1894399.53000237,29,15,25,41.86583743771364,-87.77399644503143,0
3193,2018-11-12T00:00:00.000,Open,18-03141822,Pothole in Street,99 E MADISON ST,60602,1177312.20717209,1900428.41867093,42,1,32,41.88199989342364,-87.62441163482313,0
3194,2018-11-12T00:00:00.000,Completed,18-03138263,Pothole in Street,11555 S ST LOUIS AVE,60655,1155118.04301443,1827670.76031733,19,22,74,41.68250191724256,-87.70764438327791,17
3195,2018-11-12T00:00:00.000,Completed,18-03138278,Pothole in Street,3611 W 114TH PL,60655,1154308.62349869,1828414.82006568,19,22,74,41.68482148018234,-87.7107687804061,1
3196,2018-11-12T00:00:00.000,Completed,18-03141899,Pothole in Street,7050 W GRACE ST,60634,1128631.93999558,1924448.07939229,38,16,17,41.94908715694755,-87.80307588331155,0
3197,2018-11-12T00:00:00.000,Open,18-03137410,Pothole in Street,7900 S PULASKI RD,60652,1151093.58457435,1851879.18288425,18,8,70,41.74933900008238,-87.72205209091501,0
3198,2018-11-12T00:00:00.000,Completed - Dup,18-03141637,Pothole in Street,9502 S PERRY AVE,60628,1177283.82102675,1841954.70000253,21,5,49,41.72154172474184,-87.62638108384913,0
3199,2018-11-12T00:00:00.000,Open - Dup,18-03137439,Pothole in Street,5712 W WILSON AVE,60630,1137429.69242182,1930009.91349347,38,16,15,41.96420166184094,-87.77038588932236,0
3200,2018-11-12T00:00:00.000,Completed - Dup,18-03136956,Pothole in Street,7424 S NORMAL AVE,60621,1174245.45986773,1855691.75999877,6,7,68,41.7590863625211,-87.63708780003545,0
3201,2018-11-12T00:00:00.000,Completed - Dup,18-03137454,Pothole in Street,5900 S COTTAGE GROVE AVE,60637,1182583.1016058,1866065.66003244,20,2,40,41.787666416265814,-87.60622615939354,0
3202,2018-11-12T00:00:00.000,Open,18-03141372,Pothole in Street,3006 W 61ST ST,60629,1157363.79798106,1864038.11571971,16,8,66,41.7827869616706,-87.6987068813023,0
3203,2018-11-12T00:00:00.000,Completed,18-03140243,Pothole in Street,5300 S PEORIA ST,60609,1171204.61227064,1869657.51002933,20,9,61,41.79777439253802,-87.64784696840411,4
3204,2018-11-12T00:00:00.000,Open - Dup,18-03138813,Pothole in Street,6310 W HYACINTH ST,60646,1133235.2655299,1940231.68966912,39,16,10,41.992139716058524,-87.78569868568128,0
3205,2018-11-12T00:00:00.000,Completed,18-03136754,Pothole in Street,4810 W SUNNYSIDE AVE,60630,1143402.77480006,1929477.01713103,45,16,15,41.96265034614139,-87.74817601231743,10
3206,2018-11-12T00:00:00.000,Completed,18-03142369,Pothole in Street,6805 N CLARK ST,60626,1163691.22981408,1945247.55587813,49,24,1,42.00552751363561,-87.67300997181307,2
3207,2018-11-12T00:00:00.000,Open,18-03140035,Pothole in Street,900 E MARQUETTE RD,60637,1183360.2597724,1861440.7638171,20,3,42,41.775096645838076,-87.60331499249142,0
3208,2018-11-12T00:00:00.000,Open,18-03140189,Pothole in Street,2136 W 43RD ST,60609,1162822.87589123,1876132.28306856,12,9,61,41.81586614637205,-87.67829335003586,0
3209,2018-11-12T00:00:00.000,Open,18-03140236,Pothole in Street,8649 S SPRINGFIELD AVE,60652,1151915.78990099,1846835.36209404,18,8,70,41.73526370000316,-87.71887113292637,0
3210,2018-11-12T00:00:00.000,Open,18-03138416,Pothole in Street,6101 N KILPATRICK AVE,60646,1144079.57149498,1940106.35631129,39,17,12,41.9916845540581,-87.74522010733128,0
3211,2018-11-12T00:00:00.000,Open,18-03140430,Pothole in Street,7537 N FRANCISCO AVE,60645,1155816.07438048,1949941.17361556,50,24,2,42.01853915376413,-87.7018115067653,0
3212,2018-11-12T00:00:00.000,Completed - Dup,18-03137763,Pothole in Street,5500 S KEDZIE AVE,60629,1155984.71656958,1867976.04090668,14,8,63,41.793420236755864,-87.70369750845424,0
3213,2018-11-12T00:00:00.000,Completed,18-03140264,Pothole in Street,10200 S CALUMET AVE,60628,1180380.57192277,1837412.36733369,9,5,49,41.709025096120214,-87.61517649510155,19
3214,2018-11-12T00:00:00.000,Open - Dup,18-03141569,Pothole in Street,351 N CICERO AVE,60644,1144312.87360961,1901869.18043168,28,11,25,41.886769176981986,-87.74535561598769,0
3215,2018-11-12T00:00:00.000,Completed - Dup,18-03138244,Pothole in Street,3342 N OVERHILL AVE,60634,1124168.1734079,1921255.98800747,38,16,17,41.940781331875286,-87.81921985362797,0
3216,2018-11-12T00:00:00.000,Open,18-03136461,Pothole in Street,4503 S KILDARE BLVD,60632,1148398.25010894,1874430.9871155,14,8,57,41.81128664727795,-87.73105647147105,0
3217,2018-11-12T00:00:00.000,Open,18-03141095,Pothole in Street,2458 W ARMITAGE AVE,60647,1159594.34390325,1913207.21929141,1,14,22,41.917667209409984,-87.68947138298415,0
3218,2018-11-12T00:00:00.000,Completed,18-03140146,Pothole in Street,6800 W GRAND AVE,60707,1130686.32093266,1915208.77720752,36,25,18,41.92370819286044,-87.79530078123082,10
3219,2018-11-12T00:00:00.000,Open,18-03139461,Pothole in Street,4400 N MANGO AVE,60630,1137219.88011738,1928674.48739066,38,16,15,41.96052585049671,-87.77105617310644,0
3220,2018-11-12T00:00:00.000,Open,18-03140007,Pothole in Street,800 E MARQUETTE RD,60637,1182696.22059093,1861425.55052897,20,3,42,41.77507039502614,-87.60574987806696,0
3221,2018-11-12T00:00:00.000,Completed - Dup,18-03137243,Pothole in Street,1800 S WESTERN AVE,60608,1160643.96316663,1891326.66991828,28,10,31,41.85747437096779,-87.68596860468548,0
